SAKUMA,Sakuma Exports Limited,-,EQ,1,Face Value Split (Sub-Division) - From Rs 10/- Per Share To Re 1/- Per Share,12-Nov-2018,13-Nov-2018,-,-,-,-
BRITANNIA,Britannia Industries Limited,-,EQ,1,Face Value Split (Sub-Division) - From Rs 2/- Per Share To Re 1/- Per Share,29-Nov-2018,30-Nov-2018,-,-,-,-
GUJGASLTD,Gujarat Gas Limited,-,EQ,2,Face Value Split (Sub-Division) - From Rs 10/- Per Share To Rs 2/- Per Share,15-Jan-2019,16-Jan-2019,-,-,-,-
RADIOCITY,Music Broadcast Limited,-,EQ,2,Face Value Split (Sub-Division) - From Rs 10/- Per Share To Rs 2/- Per Share,20-Feb-2019,21-Feb-2019,-,-,-,-
JMA,Jullundur Motor Agency (Delhi) Limited,-,EQ,2,Face Value Split (Sub-Division) - From Rs 10/- Per Share To Rs 2/- Per Share,14-May-2019,15-May-2019,-,-,-,-
CHOLAFIN,Cholamandalam Investment and Finance Company Limited,-,EQ,2,Face Value Split (Sub-Division) - From Rs 10/- Per Share To Rs 2/- Per Share,14-Jun-2019,17-Jun-2019,-,-,-,-
APCOTEXIND,Apcotex Industries Limited,-,EQ,2,Face Value Split (Sub-Division) - From Rs 5 Per Share To Rs 2 Per Share,04-Jul-2019,05-Jul-2019,-,-,-,-
SESHAPAPER,Seshasayee Paper and Boards Limited,-,EQ,2,Face Value Split (Sub-Division) - From Rs 10/- Per Share To Rs 2/- Per Share,19-Aug-2019,20-Aug-2019,-,-,-,-
HDFCBANK,HDFC Bank Limited,-,EQ,1,Face Value Split (Sub-Division) - From Rs 2 Per Share To Rs 1 Per Share,19-Sep-2019,20-Sep-2019,-,-,-,-
SATIA,Satia Industries Limited,-,EQ,1,Face Value Split (Sub-Division) - From Rs 10/- Per Share To Re 1/- Per Share,15-Oct-2019,16-Oct-2019,-,-,-,-
TRIDENT,Trident Limited,-,EQ,1,Face Value Split (Sub-Division) - From Rs 10/- Per Share To Rs 1/- Per Share,13-Dec-2019,16-Dec-2019,-,-,-,-
SIS,SIS LIMITED,-,EQ,5,Face Value Split (Sub-Division) - From Rs 10/- Per Share To Rs 5/- Per Share,15-Jan-2020,16-Jan-2020,-,-,-,-
VINATIORGA,Vinati Organics Limited,-,EQ,1,Face Value Split (Sub-Division) - From Rs 2/- Per Share To Rs 1/- Per Share,05-Feb-2020,06-Feb-2020,-,-,-,-
IRCON,Ircon International Limited,-,EQ,2,Face Value Split (Sub-Division) - From Rs 10/- Per Share To Rs 2/- Per Share,03-Apr-2020,07-Apr-2020,-,-,-,-
MOTOGENFIN,The Motor & General Finance Limited,-,EQ,5,Face Value Split (Sub-Division) - From Rs 10 Per Share To Rs 5 Per Share,19-Jun-2020,22-Jun-2020,-,-,-,-
KBCGLOBAL,KBC Global Limited,-,EQ,1,Face Value Split (Sub-Division) - From Rs 10/- Per Share To Rs 2/- Per Share,02-Jul-2020,03-Jul-2020,-,-,-,-
KUANTUM,Kuantum Papers Limited,-,EQ,1,Face Value Split (Sub-Division) - From Rs 10/- Per Share To Re 1/- Per Share,14-Jul-2020,15-Jul-2020,-,-,-,-
EICHERMOT,Eicher Motors Limited,-,EQ,1,Face Value Split (Sub-Division) - From Rs 10/- Per Share To Re 1/- Per Share,24-Aug-2020,25-Aug-2020,-,-,-,-
LAURUSLABS,Laurus Labs Limited,-,EQ,2,Face Value Split (Sub-Division) - From Rs 10/- Per Share To Rs 2/- Per Share,29-Sep-2020,30-Sep-2020,-,-,-,-
GAEL,Gujarat Ambuja Exports Limited,-,EQ,1,Face Value Split (Sub-Division) - From Rs 2/- Per Share To Re 1/- Per Share,01-Oct-2020,05-Oct-2020,-,-,-,-
SHRENIK,Shrenik Limited,-,EQ,1,Face Value Split (Sub-Division) - From Rs 2/- Per Share To Re 1/- Per Share,08-Oct-2020,10-Oct-2020,-,-,-,-
SDBL,Som Distilleries & Breweries Limited,-,EQ,5,Face Value Split (Sub-Division) - From Rs 10/- Per Share To Rs 5/- Per Share,15-Oct-2020,16-Oct-2020,-,-,-,-
APLAPOLLO,APL Apollo Tubes Limited,-,EQ,2,Face Value Split (Sub-Division) - From Rs 10/- Per Share To Rs 2/- Per Share,15-Dec-2020,16-Dec-2020,-,-,-,-
BASML,Bannari Amman Spinning Mills Limited,-,EQ,5,Face Value Split (Sub-Division) - From Rs 10/- Per Share To Rs 5/- Per Share,12-Feb-2021,15-Feb-2021,-,-,-,-
MARINE,Marine Electricals (India) Limited,-,EQ,2,Face Value Split (Sub-Division) - From Rs 10 Per Share To Rs 2 Per Share,18-Feb-2021,22-Feb-2021,-,-,-,-
DIXON,Dixon Technologies (India) Limited,-,EQ,2,Face Value Split (Sub-Division) - From Rs 10/- Per Share To Rs 2/- Per Share,18-Mar-2021,19-Mar-2021,-,-,-,-
FINPIPE,Finolex Industries Limited,-,EQ,2,Face Value Split (Sub-Division) - From Rs 10/- Per Share To Rs 2/- Per Share,15-Apr-2021,16-Apr-2021,-,-,-,-
SHARDAMOTR,Sharda Motor Industries Limited,-,EQ,2,Face Value Split (Sub-Division) - From Rs 10/- Per Share To Rs 2/- Per Share,16-Apr-2021,19-Apr-2021,-,-,-,-
VAIBHAVGBL,Vaibhav Global Limited,-,EQ,2,Face Value Split (Sub-Division) - From Rs 10/- Per Share To Rs 2/- Per Share,07-May-2021,10-May-2021,-,-,-,-
ALKYLAMINE,Alkyl Amines Chemicals Limited,-,EQ,2,Face Value Split (Sub-Division) - From Rs 5/- Per Share To Rs 2/- Per Share,11-May-2021,12-May-2021,-,-,-,-
INVENTURE,Inventure Growth & Securities Limited,-,EQ,1,Face Value Split (Sub-Division) - From Rs 10/- Per Share To Re 1/- Per Share,24-Jun-2021,25-Jun-2021,-,-,-,-
MOKSH,Moksh Ornaments Limited,-,EQ,2,Face Value Split (Sub-Division) - From Rs 10/- Per Share To Rs 2/- Per Share,14-Jul-2021,15-Jul-2021,-,-,-,-
TIDEWATER,Tide Water Oil Company (India) Limited,-,EQ,2,Face Value Split (Sub-Division) - From Rs 5/- Per Share To Re 2/- Per Share,26-Jul-2021,27-Jul-2021,-,-,-,-
GLOBE,Globe Textiles (India) Limited,-,EQ,2,Face Value Split (Sub-Division) - From Rs 10/- Per Share To Rs 2/- Per Share,03-Aug-2021,04-Aug-2021,-,-,-,-
KBCGLOBAL,KBC Global Limited,-,EQ,1,Face Value Split (Sub-Division) - From Rs 2/- Per Share To Re 1/- Per Share,12-Aug-2021,13-Aug-2021,-,-,-,-
SAGCEM,Sagar Cements Limited,-,EQ,2,Face Value Split (Sub-Division) - From Rs 10/- Per Share To Rs 2/- Per Share,17-Aug-2021,18-Aug-2021,-,-,-,-
GANGAFORGE,Ganga Forging Limited,-,EQ,1,Face Value Split (Sub-Division) - From Rs 10/- Per Share To Re 1/- Per Share,13-Sep-2021,14-Sep-2021,-,-,-,-
CESC,CESC Limited,-,EQ,1,Face Value Split (Sub-Division) - From Rs 10/- Per Share To Re 1/- Per Share,17-Sep-2021,20-Sep-2021,-,-,-,-
ARTEMISMED,Artemis Medicare Services Limited,-,EQ,1,Face Value Split (Sub-Division) - From Rs 10/- Per Share To Re 1/- Per Share,23-Sep-2021,24-Sep-2021,-,-,-,-
KPRMILL,K.P.R. Mill Limited,-,EQ,1,Face Value Split (Sub-Division) - From Rs 5/- Per Share To Re 1/- Per Share,24-Sep-2021,27-Sep-2021,-,-,-,-
CLEDUCATE,CL Educate Limited,-,EQ,5,Face Value Split (Sub-Division) - From Rs 10/- Per Share To Rs 5/- Per Share,30-Sep-2021,01-Oct-2021,-,-,-,-
AFFLE,Affle (India) Limited,-,EQ,2,Face Value Split (Sub-Division) - From Rs 10/- Per Share To Rs 2/- Per Share,07-Oct-2021,08-Oct-2021,-,-,-,-
TIRUPATIFL,Tirupati Forge Limited,-,EQ,2,Face Value Split (Sub-Division) - From Rs 10/- Per Share To Rs 2/- Per Share,07-Oct-2021,09-Oct-2021,-,-,-,-
VISHWARAJ,Vishwaraj Sugar Industries Limited,-,EQ,2,Face Value Split (Sub-Division) - From Rs 10/- Per Share To Rs 2/- Per Share,21-Oct-2021,22-Oct-2021,-,-,-,-
GPIL,Godawari Power And Ispat limited,-,EQ,5,Face Value Split (Sub-Division) - From Rs 10/- Per Share To Rs 5/- Per Share,26-Oct-2021,27-Oct-2021,-,-,-,-
IRCTC,Indian Railway Catering And Tourism Corporation Limited,-,EQ,2,Face Value Split (Sub-Division) - From Rs 10/- Per Share To Rs 2/- Per Share,28-Oct-2021,29-Oct-2021,-,-,-,-
NIPPOBATRY,Indo-National Limited,-,EQ,5,Face Value Split (Sub-Division) - From Rs 10/- Per Share To Rs 5/- Per Share,28-Oct-2021,29-Oct-2021,-,-,-,-
BIGBLOC,Bigbloc Construction Limited,-,EQ,2,Face Value Split (Sub-Division) - From Rs 10/- Per Share To Rs 2/- Per Share,15-Nov-2021,16-Nov-2021,-,-,-,-
SSWL,Steel Strips Wheels Limited,-,EQ,1,Face Value Split (Sub-Division) - From Rs 10/- Per Share To Rs 5/- Per Share,18-Nov-2021,22-Nov-2021,-,-,-,-
TTKPRESTIG,TTK Prestige Limited,-,EQ,1,Face Value Split (Sub-Division) - From Rs 10 Per Share To Re 1 Per Share,14-Dec-2021,15-Dec-2021,-,-,-,-
PRECWIRE,Precision Wires India Limited,-,EQ,1,Face Value Split (Sub-Division) - From Rs 5/- Per Share To Re 1/- Per Share,22-Dec-2021,23-Dec-2021,-,-,-,-
PTL,PTL Enterprises Limited,-,EQ,1,Face Value Split (Sub-Division) - From Rs 2/- Per Share To Re 1/- Per Share,23-Dec-2021,24-Dec-2021,-,-,-,-
ANDHRSUGAR,The Andhra Sugars Limited,-,EQ,2,Face Value Split (Sub-Division) - From Rs 10/- Per Share To Rs 2/- Per Share,30-Dec-2021,31-Dec-2021,-,-,-,-
SDBL,Som Distilleries & Breweries Limited,-,EQ,5,Rights 1:13@ Premium Rs 30/-,31-Dec-2021,03-Jan-2022,-,-,-,-
WOCKPHARMA,Wockhardt Limited,-,EQ,5,Rights 3:10@ Premium Rs 220 Per Share,08-Mar-2022,09-Mar-2022,-,-,-,-
NGIL,Nakoda Group of Industries Limited,-,EQ,10,Rights 1:4@ Premium Rs 110/-,30-Mar-2022,01-Apr-2022,-,-,-,-
BHAGCHEM,Bhagiradha Chemicals & Industries Limited,-,EQ,10,Rights Issue 4:17@ Premium Rs 390/-,07-Apr-2022,09-Apr-2022,-,-,-,-
ASIANTILES,Asian Granito India Limited,-,EQ,10,Rights Issue 30:37@ Premium Rs 53/-,11-Apr-2022,12-Apr-2022,-,-,-,-
AURUM,Aurum PropTech Limited,-,EQ,5,Rights 3:2 @ Premium Rs 75/-,12-Apr-2022,14-Apr-2022,-,-,-,-
ESSENTIA,Integra Essentia Limited,-,EQ,1,Rights 33:13@ Premium Rs 0.80/-,04-May-2022,05-May-2022,-,-,-,-
DYNPRO,Dynemic Products Limited,-,EQ,10,Rights 1:20 @ Premium Rs. 440/-,12-May-2022,13-May-2022,-,-,-,-
TEMBO,Tembo Global Industries Limited,-,EQ,10,Rights 9:25 @ Premium Rs 90/-,08-Aug-2022,10-Aug-2022,-,-,-,-
COASTCORP,Coastal Corporation Limited,-,EQ,10,Rights 1:6 @ Premium Rs 215/-,25-Aug-2022,26-Aug-2022,-,-,-,-
LIBAS,Libas Consumer Products Limited,-,EQ,10,Rights 1:2 @ Premium Rs 11/-,15-Sep-2022,16-Sep-2022,-,-,-,-
SUZLON,Suzlon Energy Limited,-,EQ,2,Rights 5:21 @ Premium Rs 3/-,03-Oct-2022,04-Oct-2022,-,-,-,-
SUVEN,Suven Life Sciences Limited,-,EQ,1,Rights 1:2 @ Premium Rs 54/-,17-Oct-2022,18-Oct-2022,-,-,-,-
HILTON,Hilton Metal Forging Limited,-,EQ,10,Rights 2:5 @ Premium Rs 45/-,20-Oct-2022,20-Oct-2022,-,-,-,-
TFL,Transwarranty Finance Limited,-,EQ,10,Rights 1:1,04-Nov-2022,04-Nov-2022,-,-,-,-
COMPINFO,Compuage Infocom Limited,-,EQ,2,Rights 8:25 @ Premium Rs 18/-,14-Nov-2022,14-Nov-2022,-,-,-,-
ESSENTIA,Integra Essentia Limited,-,EQ,1,Rights 37:200 @ Premium Rs 6/-,17-Nov-2022,17-Nov-2022,-,-,-,-
AJOONI,Ajooni Biotech Limited,-,EQ,2,Rights 29:30 @ Premium Rs 4/-,25-Nov-2022,25-Nov-2022,-,-,-,-
HATSUN,Hatsun Agro Product Limited,-,EQ,1,Rights 1:30 @ Premium Rs 418/-,07-Dec-2022,08-Dec-2022,-,-,-,-
AKG,Akg Exim Limited,-,EQ,10,Rights 2:1 @ Premium Rs 2/-,16-Dec-2022,16-Dec-2022,-,-,-,-
UTTAMVALUE,Uttam Value Steels Limited,-,EQ,10,Demerger/Reduction Of Face Value Of Equity Share From Rs 10/- To Rs 5/- Each/Sub-Division Of Face Value Of Equity Shares From Rs 5/- To Re 1/- Each,-,29-Mar-2016,-,-,-,-
WINDSOR,Windsor Machines Limited,-,EQ,10,Capital Reduction / Face Value Split From Rs.4/- To Rs.2/-,-,17-Jun-2011,-,-,-,-
RSWM,RSWM Limited,-,EQ,10,Rights 1:1 @ Premium Rs 90/-,16-Dec-2022,16-Dec-2022,-,-,-,-
APCL,Anjani Portland Cement Limited,-,EQ,10,Rights 1:2 @ Premium Rs 187/-,16-Dec-2022,16-Dec-2022,-,-,-,-
GAL,Gyscoal Alloys Limited,-,EQ,1,Rights 110:100 @ Premium Rs 1.75/-,23-Dec-2022,23-Dec-2022,-,-,-,-
JETFREIGHT,Jet Freight Logistics Limited,-,EQ,5,Rights 1:1 @ Premium Rs 11.25/-,11-Jan-2023,11-Jan-2023,-,-,-,-
INDOWIND,Indowind Energy Limited,-,EQ,10,Rights 2:5@ Premium Rs 2/-,13-Jan-2023,13-Jan-2023,-,-,-,-
AARTISURF,Aarti Surfactants Limited,-,EQ,10,Rights 2:17 @ Premium Rs 545/-,17-Jan-2023,17-Jan-2023,-,-,-,-
HERITGFOOD,Heritage Foods Limited,-,EQ,5,Rights 1:1 @ Premium Rs 0/-,20-Jan-2023,20-Jan-2023,-,-,-,-
PATELENG,Patel Engineering Limited,-,EQ,1,Rights 1:2@ Premium Rs 11.60/-,06-Feb-2023,06-Feb-2023,-,-,-,-
ROML,Raj Oil Mills Limited,-,EQ,10,Rights 1:1 @ Premium Rs 20/-,09-Feb-2023,09-Feb-2023,-,-,-,-
 Corporate Actions - Equities








BASML,Bannari Amman Spinning Mills Limited,-,EQ,5,Face Value Split (Sub-Division) - From Rs 10/- Per Share To Rs 5/- Per Share,12-Feb-2021,15-Feb-2021,-,-,-,-
MARINE,Marine Electricals (India) Limited,-,EQ,2,Face Value Split (Sub-Division) - From Rs 10 Per Share To Rs 2 Per Share,18-Feb-2021,22-Feb-2021,-,-,-,-
DIXON,Dixon Technologies (India) Limited,-,EQ,2,Face Value Split (Sub-Division) - From Rs 10/- Per Share To Rs 2/- Per Share,18-Mar-2021,19-Mar-2021,-,-,-,-
FINPIPE,Finolex Industries Limited,-,EQ,2,Face Value Split (Sub-Division) - From Rs 10/- Per Share To Rs 2/- Per Share,15-Apr-2021,16-Apr-2021,-,-,-,-
SHARDAMOTR,Sharda Motor Industries Limited,-,EQ,2,Face Value Split (Sub-Division) - From Rs 10/- Per Share To Rs 2/- Per Share,16-Apr-2021,19-Apr-2021,-,-,-,-
VAIBHAVGBL,Vaibhav Global Limited,-,EQ,2,Face Value Split (Sub-Division) - From Rs 10/- Per Share To Rs 2/- Per Share,07-May-2021,10-May-2021,-,-,-,-
ALKYLAMINE,Alkyl Amines Chemicals Limited,-,EQ,2,Face Value Split (Sub-Division) - From Rs 5/- Per Share To Rs 2/- Per Share,11-May-2021,12-May-2021,-,-,-,-
INVENTURE,Inventure Growth & Securities Limited,-,EQ,1,Face Value Split (Sub-Division) - From Rs 10/- Per Share To Re 1/- Per Share,24-Jun-2021,25-Jun-2021,-,-,-,-
MOKSH,Moksh Ornaments Limited,-,EQ,2,Face Value Split (Sub-Division) - From Rs 10/- Per Share To Rs 2/- Per Share,14-Jul-2021,15-Jul-2021,-,-,-,-
TIDEWATER,Tide Water Oil Company (India) Limited,-,EQ,2,Face Value Split (Sub-Division) - From Rs 5/- Per Share To Re 2/- Per Share,26-Jul-2021,27-Jul-2021,-,-,-,-
GLOBE,Globe Textiles (India) Limited,-,EQ,2,Face Value Split (Sub-Division) - From Rs 10/- Per Share To Rs 2/- Per Share,03-Aug-2021,04-Aug-2021,-,-,-,-
KBCGLOBAL,KBC Global Limited,-,EQ,1,Face Value Split (Sub-Division) - From Rs 2/- Per Share To Re 1/- Per Share,12-Aug-2021,13-Aug-2021,-,-,-,-
SAGCEM,Sagar Cements Limited,-,EQ,2,Face Value Split (Sub-Division) - From Rs 10/- Per Share To Rs 2/- Per Share,17-Aug-2021,18-Aug-2021,-,-,-,-
GANGAFORGE,Ganga Forging Limited,-,EQ,1,Face Value Split (Sub-Division) - From Rs 10/- Per Share To Re 1/- Per Share,13-Sep-2021,14-Sep-2021,-,-,-,-
CESC,CESC Limited,-,EQ,1,Face Value Split (Sub-Division) - From Rs 10/- Per Share To Re 1/- Per Share,17-Sep-2021,20-Sep-2021,-,-,-,-
ARTEMISMED,Artemis Medicare Services Limited,-,EQ,1,Face Value Split (Sub-Division) - From Rs 10/- Per Share To Re 1/- Per Share,23-Sep-2021,24-Sep-2021,-,-,-,-
KPRMILL,K.P.R. Mill Limited,-,EQ,1,Face Value Split (Sub-Division) - From Rs 5/- Per Share To Re 1/- Per Share,24-Sep-2021,27-Sep-2021,-,-,-,-
CLEDUCATE,CL Educate Limited,-,EQ,5,Face Value Split (Sub-Division) - From Rs 10/- Per Share To Rs 5/- Per Share,30-Sep-2021,01-Oct-2021,-,-,-,-
TIRUPATIFL,Tirupati Forge Limited,-,EQ,2,Face Value Split (Sub-Division) - From Rs 10/- Per Share To Rs 2/- Per Share,07-Oct-2021,09-Oct-2021,-,-,-,-
AFFLE,Affle (India) Limited,-,EQ,2,Face Value Split (Sub-Division) - From Rs 10/- Per Share To Rs 2/- Per Share,07-Oct-2021,08-Oct-2021,-,-,-,-
VISHWARAJ,Vishwaraj Sugar Industries Limited,-,EQ,2,Face Value Split (Sub-Division) - From Rs 10/- Per Share To Rs 2/- Per Share,21-Oct-2021,22-Oct-2021,-,-,-,-
GPIL,Godawari Power And Ispat limited,-,EQ,5,Face Value Split (Sub-Division) - From Rs 10/- Per Share To Rs 5/- Per Share,26-Oct-2021,27-Oct-2021,-,-,-,-
IRCTC,Indian Railway Catering And Tourism Corporation Limited,-,EQ,2,Face Value Split (Sub-Division) - From Rs 10/- Per Share To Rs 2/- Per Share,28-Oct-2021,29-Oct-2021,-,-,-,-
NIPPOBATRY,Indo-National Limited,-,EQ,5,Face Value Split (Sub-Division) - From Rs 10/- Per Share To Rs 5/- Per Share,28-Oct-2021,29-Oct-2021,-,-,-,-
BIGBLOC,Bigbloc Construction Limited,-,EQ,2,Face Value Split (Sub-Division) - From Rs 10/- Per Share To Rs 2/- Per Share,15-Nov-2021,16-Nov-2021,-,-,-,-
SSWL,Steel Strips Wheels Limited,-,EQ,1,Face Value Split (Sub-Division) - From Rs 10/- Per Share To Rs 5/- Per Share,18-Nov-2021,22-Nov-2021,-,-,-,-
TTKPRESTIG,TTK Prestige Limited,-,EQ,1,Face Value Split (Sub-Division) - From Rs 10 Per Share To Re 1 Per Share,14-Dec-2021,15-Dec-2021,-,-,-,-
PRECWIRE,Precision Wires India Limited,-,EQ,1,Face Value Split (Sub-Division) - From Rs 5/- Per Share To Re 1/- Per Share,22-Dec-2021,23-Dec-2021,-,-,-,-
PTL,PTL Enterprises Limited,-,EQ,1,Face Value Split (Sub-Division) - From Rs 2/- Per Share To Re 1/- Per Share,23-Dec-2021,24-Dec-2021,-,-,-,-
ANDHRSUGAR,The Andhra Sugars Limited,-,EQ,2,Face Value Split (Sub-Division) - From Rs 10/- Per Share To Rs 2/- Per Share,30-Dec-2021,31-Dec-2021,-,-,-,-
SDBL,Som Distilleries & Breweries Limited,-,EQ,5,Rights 1:13@ Premium Rs 30/-,31-Dec-2021,03-Jan-2022,-,-,-,-
WOCKPHARMA,Wockhardt Limited,-,EQ,5,Rights 3:10@ Premium Rs 220 Per Share,08-Mar-2022,09-Mar-2022,-,-,-,-
NGIL,Nakoda Group of Industries Limited,-,EQ,10,Rights 1:4@ Premium Rs 110/-,30-Mar-2022,01-Apr-2022,-,-,-,-
BHAGCHEM,Bhagiradha Chemicals & Industries Limited,-,EQ,10,Rights Issue 4:17@ Premium Rs 390/-,07-Apr-2022,09-Apr-2022,-,-,-,-
ASIANTILES,Asian Granito India Limited,-,EQ,10,Rights Issue 30:37@ Premium Rs 53/-,11-Apr-2022,12-Apr-2022,-,-,-,-
AURUM,Aurum PropTech Limited,-,EQ,5,Rights 3:2 @ Premium Rs 75/-,12-Apr-2022,14-Apr-2022,-,-,-,-
ESSENTIA,Integra Essentia Limited,-,EQ,1,Rights 33:13@ Premium Rs 0.80/-,04-May-2022,05-May-2022,-,-,-,-
DYNPRO,Dynemic Products Limited,-,EQ,10,Rights 1:20 @ Premium Rs. 440/-,12-May-2022,13-May-2022,-,-,-,-
TEMBO,Tembo Global Industries Limited,-,EQ,10,Rights 9:25 @ Premium Rs 90/-,08-Aug-2022,10-Aug-2022,-,-,-,-
COASTCORP,Coastal Corporation Limited,-,EQ,10,Rights 1:6 @ Premium Rs 215/-,25-Aug-2022,26-Aug-2022,-,-,-,-
LIBAS,Libas Consumer Products Limited,-,EQ,10,Rights 1:2 @ Premium Rs 11/-,15-Sep-2022,16-Sep-2022,-,-,-,-
SUZLON,Suzlon Energy Limited,-,EQ,2,Rights 5:21 @ Premium Rs 3/-,03-Oct-2022,04-Oct-2022,-,-,-,-
SUVEN,Suven Life Sciences Limited,-,EQ,1,Rights 1:2 @ Premium Rs 54/-,17-Oct-2022,18-Oct-2022,-,-,-,-
HILTON,Hilton Metal Forging Limited,-,EQ,10,Rights 2:5 @ Premium Rs 45/-,20-Oct-2022,20-Oct-2022,-,-,-,-
TFL,Transwarranty Finance Limited,-,EQ,10,Rights 1:1,04-Nov-2022,04-Nov-2022,-,-,-,-
COMPINFO,Compuage Infocom Limited,-,EQ,2,Rights 8:25 @ Premium Rs 18/-,14-Nov-2022,14-Nov-2022,-,-,-,-
ESSENTIA,Integra Essentia Limited,-,EQ,1,Rights 37:200 @ Premium Rs 6/-,17-Nov-2022,17-Nov-2022,-,-,-,-
AJOONI,Ajooni Biotech Limited,-,EQ,2,Rights 29:30 @ Premium Rs 4/-,25-Nov-2022,25-Nov-2022,-,-,-,-
HATSUN,Hatsun Agro Product Limited,-,EQ,1,Rights 1:30 @ Premium Rs 418/-,07-Dec-2022,08-Dec-2022,-,-,-,-
RSWM,RSWM Limited,-,EQ,10,Rights 1:1 @ Premium Rs 90/-,16-Dec-2022,16-Dec-2022,-,-,-,-
AKG,Akg Exim Limited,-,EQ,10,Rights 2:1 @ Premium Rs 2/-,16-Dec-2022,16-Dec-2022,-,-,-,-
APCL,Anjani Portland Cement Limited,-,EQ,10,Rights 1:2 @ Premium Rs 187/-,16-Dec-2022,16-Dec-2022,-,-,-,-
GAL,Gyscoal Alloys Limited,-,EQ,1,Rights 110:100 @ Premium Rs 1.75/-,23-Dec-2022,23-Dec-2022,-,-,-,-
JETFREIGHT,Jet Freight Logistics Limited,-,EQ,5,Rights 1:1 @ Premium Rs 11.25/-,11-Jan-2023,11-Jan-2023,-,-,-,-
INDOWIND,Indowind Energy Limited,-,EQ,10,Rights 2:5@ Premium Rs 2/-,13-Jan-2023,13-Jan-2023,-,-,-,-
AARTISURF,Aarti Surfactants Limited,-,EQ,10,Rights 2:17 @ Premium Rs 545/-,17-Jan-2023,17-Jan-2023,-,-,-,-
HERITGFOOD,Heritage Foods Limited,-,EQ,5,Rights 1:1 @ Premium Rs 0/-,20-Jan-2023,20-Jan-2023,-,-,-,-
PATELENG,Patel Engineering Limited,-,EQ,1,Rights 1:2@ Premium Rs 11.60/-,06-Feb-2023,06-Feb-2023,-,-,-,-
ROML,Raj Oil Mills Limited,-,EQ,10,Rights 1:1 @ Premium Rs 20/-,09-Feb-2023,09-Feb-2023,-,-,-,-
 Corporate Actions - Equities
